city,date,X1_temperature_2m_C,X2_relative_humidity_2m_pct,X3_surface_pressure_hPa,X4_wind_speed_10m_kmh,X5_cloud_cover_pct,Y_apparent_temperature_C
Raleigh,10-06-2022,25.7,47,1000.3,3.1,100,26.4
Raleigh,11-06-2022,28,39,1000.5,6.2,100,29
Raleigh,12-06-2022,27.1,73,1001.1,7.3,61,30.8
Raleigh,13-06-2022,33.8,50,1002.2,10,89,39
Raleigh,14-06-2022,30,57,1001.4,14.7,100,31.9
Raleigh,15-06-2022,30.9,57,1006,13.1,100,34
Raleigh,16-06-2022,24.8,86,1008,7.9,100,28.7
Raleigh,17-06-2022,35.8,36,999.4,12,1,39.2
Raleigh,18-06-2022,30.2,34,997.4,19.1,0,30.3
Raleigh,19-06-2022,24.4,29,1006.7,13.2,56,23.7
Raleigh,20-06-2022,26.8,29,1010.4,6.2,50,26.2
Raleigh,21-06-2022,29.1,34,1009,2.6,100,31.4
Raleigh,22-06-2022,34.2,34,1000.8,7,20,37.4
Raleigh,23-06-2022,29.2,56,997.5,7.2,55,32
Raleigh,24-06-2022,29.3,47,1004.5,7.1,14,33
Raleigh,25-06-2022,30.1,44,1007.6,5.8,14,33.6
Raleigh,26-06-2022,30.5,45,1007.2,5.2,100,34
Raleigh,27-06-2022,30.9,54,1004.2,12.4,41,34.7
Raleigh,28-06-2022,27.5,40,1009.7,9.2,100,28.8
Raleigh,29-06-2022,24.6,77,1012.1,8.4,100,27.4
Raleigh,30-06-2022,31,46,1009.9,8.1,100,34.5
Raleigh,01-07-2022,30.8,56,1006.8,7.6,100,35.3
Raleigh,02-07-2022,30.3,56,1003.6,6.6,38,34.5
Raleigh,03-07-2022,33.2,53,1003.4,4,19,39.3
Raleigh,04-07-2022,31.9,41,1007.7,7.9,14,35.3
Raleigh,05-07-2022,31.3,60,1005.1,8.4,100,36
Raleigh,06-07-2022,34.5,50,1001.3,8.2,6,40.6
Raleigh,07-07-2022,32.8,57,1001.3,4.6,24,38.8
Raleigh,08-07-2022,30.3,67,1003.4,1.8,100,36.5
Raleigh,09-07-2022,27.7,77,1001.9,12.2,59,31.6
Raleigh,10-07-2022,23.2,81,1002.9,14,100,24.9
Raleigh,11-07-2022,26.7,59,1001.8,3.8,100,30.4
Raleigh,12-07-2022,30.6,58,1000.5,10.9,100,35.6
Raleigh,13-07-2022,27.5,76,1002.4,5.3,80,32.2
Raleigh,14-07-2022,29.3,61,1005.4,1.9,100,35.1
Raleigh,15-07-2022,29,68,1006.3,2,100,34.5
Raleigh,16-07-2022,27.5,80,1005.8,6.6,57,33
Raleigh,17-07-2022,31.4,59,1004.5,9.9,33,37
Raleigh,18-07-2022,30.7,59,1002,8.3,4,36.1
Raleigh,19-07-2022,31.6,53,1000.7,12.6,5,36
Raleigh,20-07-2022,31.6,58,999,10.8,15,36.7
Raleigh,21-07-2022,31.8,60,997.6,15,100,36.1
Raleigh,22-07-2022,32.2,51,1003.6,4.1,31,37.3
Raleigh,23-07-2022,33.2,53,1006.2,8,56,38.7
Raleigh,24-07-2022,31.1,64,1006.4,8.2,97,36.4
Raleigh,25-07-2022,31.4,62,1005.3,16.7,47,36
Raleigh,26-07-2022,29.4,78,1006.3,11.5,100,34.9
Raleigh,27-07-2022,33.4,55,1003.7,15,100,38.4
Raleigh,28-07-2022,33.6,55,1002.1,11.2,33,39.3
Raleigh,29-07-2022,33.3,58,1002.1,14.4,91,38.9
Raleigh,30-07-2022,31.5,51,1006.9,4.1,100,36.7
Raleigh,31-07-2022,23.8,95,1008.2,10.5,100,27.6
Raleigh,01-08-2022,31.8,60,1004.1,14.7,31,36.7
Raleigh,02-08-2022,32,55,1001.6,10.1,4,37.1
Raleigh,03-08-2022,32.5,47,1004.2,0.7,10,38.6
Raleigh,04-08-2022,32.1,58,1007,8.6,73,37.7
Raleigh,05-08-2022,28.8,73,1009.9,1.5,100,34.4
Raleigh,06-08-2022,31.1,58,1011.2,3.9,99,36.9
Raleigh,07-08-2022,30.9,59,1009.6,2.6,95,37.3
Raleigh,08-08-2022,31.8,57,1006.6,9.1,39,37.1
Raleigh,09-08-2022,31.9,58,1005.6,12.3,20,36.5
Raleigh,10-08-2022,33,45,1006.1,15.8,73,35.4
Raleigh,11-08-2022,31.3,52,1003,13.4,95,34.7
Raleigh,12-08-2022,27.6,64,1002.7,10.5,100,30.9
Raleigh,13-08-2022,28.4,33,1006.6,9.4,0,29.4
Raleigh,14-08-2022,28,40,1004.1,3.6,100,30.7
Raleigh,15-08-2022,26.4,58,1000.4,11.4,100,28.1
Raleigh,16-08-2022,25,66,1000.8,10.6,100,26.6
Raleigh,17-08-2022,26.3,58,1002.1,9.7,18,29
Raleigh,18-08-2022,27.5,54,1002.8,3.4,9,31.5
Raleigh,19-08-2022,27.5,54,1005.7,9.7,100,29.9
Raleigh,20-08-2022,25.9,76,1007.7,4.3,100,29.7
Raleigh,21-08-2022,27.8,70,1005.9,6.9,86,32
Raleigh,22-08-2022,27.6,71,1001,9.5,100,31.1
Raleigh,23-08-2022,28.4,57,1000.6,2.9,98,32.4
Raleigh,24-08-2022,29.6,49,1004.2,1.5,96,33.6
Raleigh,25-08-2022,28.9,57,1005.7,1.3,100,32.2
Raleigh,26-08-2022,28.6,61,1003.4,6.6,56,33.4
Raleigh,27-08-2022,30.5,59,1003,1.1,27,36.4
Raleigh,28-08-2022,30.5,59,1005.5,7.4,99,35.5
Raleigh,29-08-2022,30.4,55,1006.1,6.5,80,34.4
Raleigh,30-08-2022,30.1,57,1001.2,9.2,70,34.3
Raleigh,31-08-2022,29.8,42,1001.6,10.4,0,31.9
Raleigh,01-09-2022,28.8,44,1004.6,4.7,100,31.7
Raleigh,02-09-2022,30.2,43,1007.9,6.6,1,33.4
Raleigh,03-09-2022,29.6,56,1009.3,8.3,35,33.2
Raleigh,04-09-2022,30.1,48,1006.5,5.5,47,33.8
Raleigh,05-09-2022,29.3,54,1004.7,10.5,100,31.5
Raleigh,06-09-2022,29,73,1001.9,8.9,44,34.5
Raleigh,07-09-2022,28.8,68,999.8,4.8,30,34.7
Raleigh,08-09-2022,26.9,58,998.7,13,30,28.9
Raleigh,09-09-2022,26.2,50,1002.6,14.7,100,25.7
Raleigh,10-09-2022,26.3,69,1006.9,14.6,100,28.1
Raleigh,11-09-2022,28.9,72,1005.2,10,29,33.9
Raleigh,12-09-2022,29.4,66,998.5,10.5,100,34
Raleigh,13-09-2022,26.4,49,999.1,7.4,0,28.7
Raleigh,14-09-2022,24.9,51,1005,5.1,0,27.3
Raleigh,15-09-2022,26.4,51,1008,15.2,34,26.6
Raleigh,16-09-2022,26.8,54,1009.3,7,49,29.3
Raleigh,17-09-2022,25.9,49,1010.6,6.9,0,28.1
Raleigh,18-09-2022,27.1,54,1008.1,3.1,17,30.1
Raleigh,19-09-2022,28.5,53,1004,4.9,93,32.1
Raleigh,20-09-2022,29.4,56,1001.8,4,18,33.6
Raleigh,21-09-2022,30.1,43,1002.3,1.3,1,33.7
Raleigh,22-09-2022,32.3,47,994.2,13.7,21,35.1
Raleigh,23-09-2022,20.5,34,1005.2,14.5,0,18.5
Raleigh,24-09-2022,21.4,39,1006.8,8.1,99,20.3
Raleigh,25-09-2022,25,49,998,17.7,39,23.8
Raleigh,26-09-2022,25.6,45,997.7,7.4,100,26.9
Raleigh,27-09-2022,22.8,34,1001.9,6.9,0,22.4
Raleigh,28-09-2022,19.7,38,1008.8,8.5,100,18.2
Raleigh,29-09-2022,19,54,1009.3,24.1,100,15.5
Raleigh,30-09-2022,14.1,99,997.4,32.7,100,10.7
Raleigh,01-10-2022,17.8,74,995.6,17.3,100,16.3
Raleigh,02-10-2022,18.4,71,999.8,9.2,100,18
Raleigh,03-10-2022,16.5,62,1006,22,100,13.1
Raleigh,04-10-2022,17.8,43,1003.1,16.2,7,15.4
Raleigh,05-10-2022,19.3,55,1002.1,12.6,7,18.6
Raleigh,06-10-2022,23.9,55,1004.6,5.2,0,25.8
Raleigh,07-10-2022,25,43,1006.1,4.4,0,26.1
Raleigh,08-10-2022,18.8,48,1009.7,11.4,100,17.5
Raleigh,09-10-2022,17,46,1011.8,2.7,54,15.7
Raleigh,10-10-2022,19.5,49,1012,4.1,100,18.5
Raleigh,11-10-2022,20.5,40,1014.6,4.6,93,20.3
Raleigh,12-10-2022,23,52,1009.3,10.5,98,23.2
Raleigh,13-10-2022,22.9,77,995.2,9.8,100,24.6
Raleigh,14-10-2022,20.2,44,1001.7,6.4,1,19.8
Raleigh,15-10-2022,22.6,43,1005.3,13.4,0,21.5
Raleigh,16-10-2022,25.1,51,1003.4,4.1,100,26.8
Raleigh,17-10-2022,23.1,60,994.1,13.2,5,23.6
Raleigh,18-10-2022,12.1,39,995.7,13.2,0,8.8
Raleigh,19-10-2022,12.6,40,1003.2,12.1,0,9.6
Raleigh,20-10-2022,15.5,36,1005.8,10.8,20,12.9
Raleigh,21-10-2022,18.2,37,1007.2,4,0,17.1
Raleigh,22-10-2022,19.9,42,1009.8,8.4,0,18.6
Raleigh,23-10-2022,18.9,52,1008.3,14.8,100,16.7
Raleigh,24-10-2022,21.5,61,1007.9,5.2,0,22.7
Raleigh,25-10-2022,21,65,1004.7,2.9,22,22.4
Raleigh,26-10-2022,18.4,85,997.5,11.8,100,18.6
Raleigh,27-10-2022,17.2,55,1007.5,13.5,56,14.8
Raleigh,28-10-2022,18.2,58,1013.6,13.6,95,16.2
Raleigh,29-10-2022,15.5,67,1014.4,13.1,100,13.4
Raleigh,30-10-2022,16.2,65,1009.3,6.4,100,15.2
Raleigh,31-10-2022,22.5,66,1004.6,9.9,100,23.2
Raleigh,01-11-2022,20.2,81,1006.4,6.8,10,21.7
Raleigh,02-11-2022,20.1,65,1012.3,8.9,99,19.9
Raleigh,03-11-2022,20.1,54,1012.6,10.4,0,19.2
Raleigh,04-11-2022,22.6,66,1012.5,8,46,23.4
Raleigh,05-11-2022,25.1,59,1008.6,16.9,34,25.1
Raleigh,06-11-2022,25.4,61,1009.5,12.6,100,26.2
Raleigh,07-11-2022,26.4,64,1010.9,6.2,26,29.1
Raleigh,08-11-2022,17,36,1016.5,18.8,0,12.8
Raleigh,09-11-2022,16.9,55,1017.7,18.9,57,13.6
Raleigh,10-11-2022,19.1,69,1009.9,14.3,100,18.2
Raleigh,11-11-2022,22.5,91,994.9,19.8,100,23.9
Raleigh,12-11-2022,21.9,74,996.4,11.7,100,22.7
Raleigh,13-11-2022,11.5,44,1004.5,18.7,14,7
Raleigh,14-11-2022,8.6,46,1014.6,9.4,100,5.1
Raleigh,15-11-2022,11,69,1009.2,10.3,100,8.4
Raleigh,16-11-2022,13.2,57,1004.7,10.3,100,10.5
Raleigh,17-11-2022,8.9,46,1008.2,10.7,0,5.1
Raleigh,18-11-2022,8.2,42,1011.9,4.7,0,5.2
Raleigh,19-11-2022,10.2,48,1011.5,3.1,0,7.9
Raleigh,20-11-2022,6.4,34,1013,10.2,100,1.8
Raleigh,21-11-2022,8.8,33,1018.5,0.8,0,5.9
Raleigh,22-11-2022,13.5,37,1014.6,3.1,100,10.8
Raleigh,23-11-2022,16.4,38,1011.3,7.8,0,13.6
Raleigh,24-11-2022,15.1,50,1013.1,8.6,98,12.7
Raleigh,25-11-2022,13.9,92,1001.6,9.4,100,13.4
Raleigh,26-11-2022,14.4,48,1009.2,2.2,89,12.5
Raleigh,27-11-2022,18.5,99,992.8,20.5,100,18.7
Raleigh,28-11-2022,17.9,46,998.5,17.1,53,14.4
Raleigh,29-11-2022,14.2,58,1010.9,7.7,0,12.1
Raleigh,30-11-2022,15.1,92,1000.4,22.1,100,13.2
Raleigh,01-12-2022,8.7,37,1017.3,12.7,14,4.1
Raleigh,02-12-2022,10.4,41,1019.4,3.9,0,7.4
Raleigh,03-12-2022,17.4,86,1011.7,21.7,100,15.8
Raleigh,04-12-2022,10.7,59,1010.1,6.3,100,8.2
Raleigh,05-12-2022,9.6,56,1009.7,6.4,100,6.8
Raleigh,06-12-2022,12.9,91,1010.2,3.3,98,12.9
Raleigh,07-12-2022,17.1,99,1011,7.2,100,18.6
Raleigh,08-12-2022,17,75,1010,12.6,86,15.9
Raleigh,09-12-2022,11.2,64,1009.5,9.4,99,8.6
Raleigh,10-12-2022,10.1,59,1011.4,7.4,100,7.4
Raleigh,11-12-2022,10.8,66,1008,3.3,100,9
Raleigh,12-12-2022,10.1,56,1008.1,11.7,69,6.6
Raleigh,13-12-2022,7.1,53,1012.5,6.9,1,3.7
Raleigh,14-12-2022,7.2,62,1008.3,1.8,100,4.9
Raleigh,15-12-2022,9.3,100,995.1,10.8,100,7.5
Raleigh,16-12-2022,11.1,56,997.6,8.6,5,8.1
Raleigh,17-12-2022,9.1,52,1000,7.1,99,5.8
Raleigh,18-12-2022,7.6,45,1004.3,13.6,0,2.9
Raleigh,19-12-2022,5.5,49,1016.1,8.4,42,1.6
Raleigh,20-12-2022,4.6,52,1018,6.6,100,0.9
Raleigh,21-12-2022,6.6,51,1016.4,11,27,2.5
Raleigh,22-12-2022,9.8,100,998.3,15.5,100,7.4
Raleigh,23-12-2022,-0.2,28,993.5,34.2,0,-8.9
Raleigh,24-12-2022,-5.8,33,1006,16.5,0,-12.1
Raleigh,25-12-2022,1.1,21,1006.6,13.6,0,-4.6
Raleigh,26-12-2022,3.2,15,1012.7,3,68,-1
Raleigh,27-12-2022,7.2,20,1012.3,7.4,24,2.6
Raleigh,28-12-2022,9.6,25,1015,6.4,0,5.5
Raleigh,29-12-2022,11.5,55,1015.9,4.7,0,9.2
Raleigh,30-12-2022,15.6,71,1012.3,3.6,3,15.2
Raleigh,31-12-2022,16.5,96,1003.3,12.9,100,16.5
Raleigh,01-01-2023,17,72,1005.3,7,100,16.6
Raleigh,02-01-2023,17.6,73,1009.2,4.7,32,17.8
Raleigh,03-01-2023,17.6,76,1006.3,15.3,100,16.4
Raleigh,04-01-2023,19.5,92,1000.9,23.8,100,19
Raleigh,05-01-2023,17.6,59,1003.3,8.4,56,16.3
Raleigh,06-01-2023,12.4,38,1006.7,13.4,0,8.2
Raleigh,07-01-2023,9.1,51,1011.9,2.6,92,6.6
Raleigh,08-01-2023,4.7,74,1013.8,3.4,100,2.2
Raleigh,09-01-2023,9.4,61,1005.3,16,2,5.4
Raleigh,10-01-2023,9.4,53,1005.8,5.9,91,6.5
Raleigh,11-01-2023,11.2,58,1007.4,8.1,69,8.5
Raleigh,12-01-2023,14,80,1003.4,12.8,100,12.3
Raleigh,13-01-2023,11.5,52,993.3,19.2,0,6.9
Raleigh,14-01-2023,5.8,46,999.1,24.9,100,-0.6
Raleigh,15-01-2023,5.8,41,1007.2,14.9,0,0.7
Raleigh,16-01-2023,10.2,33,1005.7,5.2,100,6.6
Raleigh,17-01-2023,11.1,56,997.7,12.5,100,7.5
Raleigh,18-01-2023,16.4,75,1003,8.1,48,15.9
Raleigh,19-01-2023,18.8,78,998.5,20.3,100,17.4
Raleigh,20-01-2023,13.5,39,1000.2,16.1,91,9.1
Raleigh,21-01-2023,8.4,42,1010,7.1,79,4.7
Raleigh,22-01-2023,4.4,98,1000,15.2,100,0.8
Raleigh,23-01-2023,10.4,55,999.9,21.7,17,5.3
Raleigh,24-01-2023,9.4,44,1012.8,6.9,0,6.2
Raleigh,25-01-2023,13.6,88,999.2,21.1,100,11.1
Raleigh,26-01-2023,10.6,45,1000.3,13.4,0,6.6
Raleigh,27-01-2023,8.3,40,1010.1,11.5,0,4.1
Raleigh,28-01-2023,12.6,43,1015.6,6.5,0,9.9
Raleigh,29-01-2023,12.1,50,1013.1,5.4,100,9.6
Raleigh,30-01-2023,14.2,83,1008.6,6.4,100,13.7
Raleigh,31-01-2023,13.6,92,1007.8,9.1,100,13.1
Raleigh,01-02-2023,6.1,84,1010.7,15.6,100,2.3
Raleigh,02-02-2023,3.5,97,1009.3,4.1,100,1.2
Raleigh,03-02-2023,6.8,41,1007.1,20,94,1.1
Raleigh,04-02-2023,0.9,38,1024,7.3,0,-3
Raleigh,05-02-2023,6,56,1013.2,7,100,2.6
Raleigh,06-02-2023,13.4,43,1006.1,20,0,8.9
Raleigh,07-02-2023,12.8,58,1014.8,8.4,86,10.7
Raleigh,08-02-2023,18.7,53,1012,5.5,41,17.7
Raleigh,09-02-2023,20,64,1008.1,16,100,18.7
Raleigh,10-02-2023,20,66,1004.7,9.8,99,19.6
Raleigh,11-02-2023,13,43,1012.1,12.2,100,9.2
Raleigh,12-02-2023,5.4,99,992.7,20.2,100,1.3
Raleigh,13-02-2023,13.3,38,998.6,14.1,95,9.6
Raleigh,14-02-2023,16.5,33,1007.1,4.8,0,14.5
Raleigh,15-02-2023,18.9,60,1008.3,14.3,97,17.5
Raleigh,16-02-2023,21.2,71,1005.6,15.9,100,20.8
Raleigh,17-02-2023,17,94,994.5,23.6,100,15.5
Raleigh,18-02-2023,7.2,43,1017.9,4.5,0,4.8
Raleigh,19-02-2023,10.5,55,1013.4,9.6,100,7.3
Raleigh,20-02-2023,15.2,61,999.5,8.1,100,13.5
Raleigh,21-02-2023,20.2,57,994.7,14.8,100,18.6
Raleigh,22-02-2023,23.2,66,1002.4,20.6,100,23
Raleigh,23-02-2023,26.2,55,1003,27.2,46,24.5
Raleigh,24-02-2023,19.9,23,1012.3,21.1,90,15.1
Raleigh,25-02-2023,10.4,66,1011.3,4.3,100,8.5
Raleigh,26-02-2023,13.1,68,1004.7,6.6,100,11.4
Raleigh,27-02-2023,16.4,55,999,11.8,18,14.3
Raleigh,28-02-2023,21.8,37,994.6,14.9,0,19.5
Raleigh,01-03-2023,17.9,63,1004.2,3,100,18
Raleigh,02-03-2023,19,83,995.8,6.2,100,20.2
Raleigh,03-03-2023,18.3,75,996.8,16.9,100,17
Raleigh,04-03-2023,16.5,39,996.7,18.4,1,13.2
Raleigh,05-03-2023,16,41,1010.7,2.6,0,15.5
Raleigh,06-03-2023,18.8,45,1008.3,4.9,26,18.5
Raleigh,07-03-2023,22.4,32,999.2,21.4,20,18.9
Raleigh,08-03-2023,10.9,34,1010.7,12.1,23,7.8
Raleigh,09-03-2023,13.8,36,1010.4,6.6,98,12
Raleigh,10-03-2023,11.2,90,999.1,14.8,100,9
Raleigh,11-03-2023,10.8,33,998.3,27.7,97,5
Raleigh,12-03-2023,3.7,89,1002,9.9,100,0.4
Raleigh,13-03-2023,12,56,997.9,13.2,20,9.5
Raleigh,14-03-2023,8,34,1003.3,21.3,0,3.2
Raleigh,15-03-2023,8.9,32,1009,18.4,0,4.6
Raleigh,16-03-2023,14.6,26,1009.2,10,76,11.9
Raleigh,17-03-2023,19.5,55,997.1,24.8,100,16.1
Raleigh,18-03-2023,10.4,42,998.8,13.5,85,6
Raleigh,19-03-2023,7.7,31,1008.4,14.3,0,4.1
Raleigh,20-03-2023,9.5,33,1014,7.8,0,7.3
Raleigh,21-03-2023,14.1,26,1017.8,5.4,7,12.5
Raleigh,22-03-2023,15.9,41,1015.4,10.5,100,12.7
Raleigh,23-03-2023,22.2,58,1007.7,18.6,46,21.9
Raleigh,24-03-2023,27.6,45,1000.6,17.1,95,27.9
Raleigh,25-03-2023,23.6,54,997.1,15.7,100,22.5
Raleigh,26-03-2023,19.5,43,1003.8,11.6,100,16.9
Raleigh,27-03-2023,23.4,64,999.1,20.8,100,22.6
Raleigh,28-03-2023,19.9,47,1004.8,4,100,19.5
Raleigh,29-03-2023,11.9,51,1009.9,8.4,67,9
Raleigh,30-03-2023,16.6,37,1013.3,7.6,0,15.6
Raleigh,31-03-2023,21,53,1011.1,27.5,100,17.6
Raleigh,01-04-2023,18.5,91,996,28.9,100,16.7
Raleigh,02-04-2023,15.9,40,1004.5,8,0,15
Raleigh,03-04-2023,20.8,44,1006.2,12.6,100,19.1
Raleigh,04-04-2023,25,48,1004.4,2.9,66,27.3
Raleigh,05-04-2023,27.3,55,1008.5,15.4,66,28.5
Raleigh,06-04-2023,27,58,1010.1,15.3,100,27.6
Raleigh,07-04-2023,11.1,98,1013,17.7,100,8.7
Raleigh,08-04-2023,7.6,97,1014.9,18.3,100,4.1
Raleigh,09-04-2023,14.1,38,1015.1,18.7,0,11.2
Raleigh,10-04-2023,15.1,33,1017.6,16.7,15,12.4
Raleigh,11-04-2023,19.1,38,1013.5,3.3,0,19.8
Raleigh,12-04-2023,24.6,30,1007,8.7,36,24.5
Raleigh,13-04-2023,25.4,34,1004.1,9,0,25.9
Raleigh,14-04-2023,19.8,89,1001,5.1,100,21.9
Raleigh,15-04-2023,23.9,57,1000.3,13.7,25,24.9
Raleigh,16-04-2023,26.1,47,997.6,19.7,99,25.9
Raleigh,17-04-2023,18.9,33,996.2,16.9,6,16.7
Raleigh,18-04-2023,21.9,26,1000.7,17.5,0,19.5
Raleigh,19-04-2023,27.1,30,1006.6,5.2,0,28.2
Raleigh,20-04-2023,28.9,29,1008.5,8.4,100,29.4
Raleigh,21-04-2023,27.7,32,1004.6,11.3,0,28.1
Raleigh,22-04-2023,18.5,87,996.2,20.1,100,17.8
Raleigh,23-04-2023,21.2,30,1002.1,13,57,19
Raleigh,24-04-2023,16.6,37,1005.9,7.1,61,16.3
Raleigh,25-04-2023,18.2,44,1007.7,4.7,100,18
Raleigh,26-04-2023,20.2,38,1007.1,5.6,100,18.3
Raleigh,27-04-2023,19.2,62,1005.9,13.6,100,17.8
Raleigh,28-04-2023,23.4,65,994.5,9.1,29,24.7
Raleigh,29-04-2023,24,55,995.1,5.6,99,26.9
Raleigh,30-04-2023,20.8,86,978.2,0.8,100,24.2
Raleigh,01-05-2023,17.6,34,988,23.5,79,13.4
Raleigh,02-05-2023,19,31,988.8,23.4,31,15.5
Raleigh,03-05-2023,15.6,39,990.4,24.5,76,10.1
Raleigh,04-05-2023,18.5,41,1001.5,8.9,7,18.4
Raleigh,05-05-2023,21.2,38,1009.4,3,0,22.5
Raleigh,06-05-2023,23.8,41,1010.9,1.5,16,25.4
Raleigh,07-05-2023,25.1,51,1006.5,15.1,94,25.7
Raleigh,08-05-2023,27.4,48,999.9,7,84,29.1
Raleigh,09-05-2023,29.3,44,998.2,9.7,79,31.7
Raleigh,10-05-2023,23.4,31,1008.6,9.8,0,23.3
Raleigh,11-05-2023,25.7,41,1009.3,8,66,27.3
Raleigh,12-05-2023,27.5,45,1008.6,12.3,22,29.3
Raleigh,13-05-2023,25.6,58,1006.7,13.5,100,26.1
Raleigh,14-05-2023,25,52,1008.1,11.2,100,25.8
Raleigh,15-05-2023,21.8,43,1011.1,5.5,100,20.6
Raleigh,16-05-2023,26.2,59,1000,18.8,100,27.8
Raleigh,17-05-2023,26.2,38,995.6,8.8,96,27.5
Raleigh,18-05-2023,21.6,46,1008.4,17.4,100,20
Raleigh,19-05-2023,18.5,87,1008.7,17.6,100,18.1
Raleigh,20-05-2023,26.8,49,1002.7,4.7,100,29.8
Raleigh,21-05-2023,21.5,67,1004.5,11.4,100,21.5
Raleigh,22-05-2023,26.5,34,1006.2,13,99,26.7
Raleigh,23-05-2023,24.8,34,1007.8,17.5,100,23.7
Raleigh,24-05-2023,23.5,22,1003.1,14.2,71,21.7
Raleigh,25-05-2023,23.2,49,1003.6,22.2,74,21.9
Raleigh,26-05-2023,21.7,29,1008,21.9,100,18.4
Raleigh,27-05-2023,14.2,97,1007.2,21.7,100,12.2
Raleigh,28-05-2023,19.4,86,999.9,21.8,100,18.7
Raleigh,29-05-2023,22.5,73,998.3,7.6,63,24.2
Raleigh,30-05-2023,24.1,65,1003.3,15.3,33,26
Raleigh,31-05-2023,25,54,1006.1,13,1,26.5
Raleigh,01-06-2023,23.7,63,1003.8,17.6,83,23.3
Raleigh,02-06-2023,26.4,48,999.8,13.4,56,27.9
Raleigh,03-06-2023,30,45,996.5,11.3,4,32.8
Raleigh,04-06-2023,20.6,56,1002.3,13.5,100,19.2
Raleigh,05-06-2023,25.5,41,1000.8,2.3,33,27.8
Raleigh,06-06-2023,27.6,42,997.4,13,5,28.7
Raleigh,07-06-2023,23.4,54,994.3,12.5,100,22.8
Raleigh,08-06-2023,24.9,36,992.9,10.5,0,25.4
Raleigh,09-06-2023,25.5,29,997,8.8,0,25.9
Raleigh,10-06-2023,27.8,29,999.7,7.6,0,28.7
Raleigh,11-06-2023,29.4,36,999.3,13.6,100,30.1
Raleigh,12-06-2023,28.3,54,992.6,16,16,30.3
Raleigh,13-06-2023,27.2,39,996.7,8.9,100,28.3
Raleigh,14-06-2023,28.9,33,993.5,18.8,25,28.5
Raleigh,15-06-2023,28.2,48,994.8,3.9,100,31
Raleigh,16-06-2023,30.3,46,993.3,8,34,33.6
Raleigh,17-06-2023,28,36,997.7,9.7,0,29.5
Raleigh,18-06-2023,30.1,34,999.9,2.6,1,33.2
Raleigh,19-06-2023,30.2,51,1000.8,14.3,92,32.6
Raleigh,20-06-2023,24.5,75,1001.2,17.7,100,25.7
Raleigh,21-06-2023,23,70,999.5,11.8,100,23.8
Raleigh,22-06-2023,24.5,70,1000.9,9.4,100,26.4
Raleigh,23-06-2023,25,73,1000.9,12.3,100,27.1
Raleigh,24-06-2023,28.8,57,999.5,7.8,34,32.7
Raleigh,25-06-2023,30,51,999.6,9.7,11,33.6
Raleigh,26-06-2023,30.9,49,995,16.6,86,33.1
Raleigh,27-06-2023,29.4,45,994.6,14.5,40,31.2
Raleigh,28-06-2023,29.3,42,1000.3,12.3,92,30.1
Raleigh,29-06-2023,30.5,41,1004.3,5.1,80,33.8
Raleigh,30-06-2023,28.3,59,1004.3,5,100,31.3
Raleigh,01-07-2023,31.1,56,1003.1,8.3,100,36.1
Raleigh,02-07-2023,33.4,49,1001.3,13.8,52,37.7
Raleigh,03-07-2023,30.2,62,1002.1,8.4,18,35.1
Raleigh,04-07-2023,33.6,42,1002.6,10.6,16,37.4
Raleigh,05-07-2023,33.3,47,1003.3,5.4,100,38.3
Raleigh,06-07-2023,30,64,1000.3,4.2,20,35.6
Raleigh,07-07-2023,34,45,997.9,2.2,19,39.8
Raleigh,08-07-2023,26.7,86,998.8,1,100,32.8
Raleigh,09-07-2023,30.6,61,995.8,9.1,77,35.5
Raleigh,10-07-2023,25.4,73,999.4,3.1,100,28.9
Raleigh,11-07-2023,30.9,41,1002.1,5.6,13,34.3
Raleigh,12-07-2023,32,40,1003.3,6.3,26,35.5
Raleigh,13-07-2023,32.5,44,1000.7,12.2,63,35.8
Raleigh,14-07-2023,30.2,66,1001.1,15.3,98,34.2
Raleigh,15-07-2023,29.8,68,1001.2,13.3,100,34.5
Raleigh,16-07-2023,31.4,55,997.7,14.8,27,35.5
Raleigh,17-07-2023,32,42,1002.4,6.1,96,35.7
Raleigh,18-07-2023,32.8,41,1004.2,7.2,1,36.8
Raleigh,19-07-2023,29.9,65,1003.6,14.2,100,34.8
Raleigh,20-07-2023,32,47,1003.1,7.2,100,36
Raleigh,21-07-2023,32.4,48,996.3,16.8,15,35.4
Raleigh,22-07-2023,29.3,50,997.6,4.9,100,31.4
Raleigh,23-07-2023,30.4,48,1002.3,3.7,4,35
Raleigh,24-07-2023,28.4,64,1005.2,2.2,100,32.4
Raleigh,25-07-2023,32.5,47,1006.3,4,39,37.5
Raleigh,26-07-2023,33.8,41,1006.8,2.5,21,38.6
Raleigh,27-07-2023,33.2,49,1006.3,10.6,20,37.8
Raleigh,28-07-2023,33.9,46,1006.8,8.7,100,38.5
Raleigh,29-07-2023,31.1,56,1003.8,13.5,90,33.7
Raleigh,30-07-2023,32.3,43,1000.9,11.3,7,35.5
Raleigh,31-07-2023,30.1,50,1003.4,3.2,35,34.1
Raleigh,01-08-2023,29.2,49,1006.1,9.3,30,32.2
Raleigh,02-08-2023,28.5,38,1009.4,6.4,0,30.6
Raleigh,03-08-2023,24.9,59,1006.6,4.8,100,26.4
Raleigh,04-08-2023,27.7,71,1000.4,2,100,33.4
